id,x,y,landmark
RPMS-6492-1,714,218,6
RPMS-6493-1,701,501,1
RPMS-6493-1,690,344,6
RPMS-6499-2,743,506,1
RPMS-6499-2,752,298,6
RPMS-6499-3,608,496,1
RPMS-6499-3,648,208,6
RPMS-6501-1,698,507,1
RPMS-6501-1,706,542,6
RPMS-6501-2,655,509,1
RPMS-6501-2,702,256,6
RPMS-6509-1,685,516,1
RPMS-6509-1,698,415,6
RPMS-6511-1,713,515,1
RPMS-6511-1,740,261,6
RPMS-6514-1,826,526,1
RPMS-6514-1,811,311,6
RPMS-6519-1,638,529,1
RPMS-6519-1,651,450,6
RPMS-6520-1,759,637,1
RPMS-6520-1,811,408,6
RPMS-6527-1,701,515,1
RPMS-6527-1,717,371,6
RPMS-6533-1,677,538,1
RPMS-6533-1,719,363,6
RPMS-6536-1,657,695,1
RPMS-6536-1,683,575,6
RPMS-6537-1,535,554,1
RPMS-6537-1,617,373,6
RPMS-6539-1,684,639,1
RPMS-6539-1,749,356,6
RPMS-6546-2,667,539,1
RPMS-6546-2,712,321,6
RPMS-6546-3,657,502,1
RPMS-6546-3,664,363,6
RPMS-6547-1,676,529,1
RPMS-6547-1,689,336,6
RPMS-6552-3,855,645,1
RPMS-6552-3,850,532,6
RPMS-6555-2,639,535,1
RPMS-6555-2,690,369,6
RPMS-6555-3,604,532,1
RPMS-6555-3,657,327,6
RPMS-656-1,694,511,1
RPMS-656-1,716,438,6
RPMS-6563-1,660,551,1
RPMS-6563-1,695,324,6
RPMS-6568-1,692,514,1
RPMS-6568-1,735,314,6
RPMS-6572-1,718,516,1
RPMS-6572-1,721,366,6
RPMS-6577-1,739,519,1
RPMS-6577-1,732,362,6
RPMS-6582-1,715,577,1
RPMS-6582-1,762,370,6
RPMS-6584-1,653,606,1
RPMS-6584-1,659,367,6
RPMS-6602-1,629,550,1
RPMS-6602-1,686,376,6
RPMS-6612-1,625,541,1
RPMS-6612-1,638,421,6
RPMS-6615-1,666,537,1
RPMS-6615-1,689,274,6
RPMS-6624-1,764,748,1
RPMS-6624-1,773,522,6
RPMS-6663-1,778,708,1
RPMS-6663-1,788,627,6
RPMS-6670-1,676,533,1
RPMS-6670-1,697,468,6
RPMS-6671-1,718,668,1
RPMS-6671-1,715,632,6
RPMS-6674-1,573,561,1
RPMS-6674-1,601,486,6
RPMS-6678-1,605,533,1
RPMS-6678-1,621,461,6
RPMS-6680-1,695,577,1
RPMS-6680-1,709,450,6
RPMS-6681-2,666,509,1
RPMS-6681-2,675,404,6
RPMS-6681-3,648,725,1
RPMS-6681-3,663,483,6
RPMS-6681-4,699,678,1
RPMS-6681-4,718,548,6
RPMS-6685-1,760,786,1
RPMS-6685-1,745,760,6
RPMS-6687-1,648,512,1
RPMS-6687-1,657,427,6
RPMS-6689-1,680,509,1
RPMS-6689-1,680,460,6
RPMS-6693-1,621,718,1
RPMS-6693-1,644,633,6
RPMS-6694-1,570,597,1
RPMS-6694-1,648,239,6
RPMS-6702-1,699,520,1
RPMS-6702-1,712,446,6
RPMS-6704-1,683,590,1
RPMS-6704-1,705,398,6
RPMS-9000-1,770,735,1
RPMS-9000-1,835,414,6
RPMS-9003-1,687,536,1
RPMS-9003-1,738,245,6
RPMS-9007-1,634,535,1
RPMS-9007-1,643,507,6
RPMS-9043-1,663,581,1
RPMS-9043-1,721,245,6
RPMS-9316-1,657,623,1
RPMS-9316-1,695,460,6
RPMS-9374-1,655,516,1
RPMS-9374-1,638,523,6
RPMS-U_8_25-23769_1,602,513,1
RPMS-U_8_25-23769_1,615,408,6
RPMS-U_8_25-23900_1,709,702,1
RPMS-U_8_25-23900_1,722,623,6
RPMS-U_8_25-24377_1,689,535,1
RPMS-U_8_25-24377_1,660,603,6
RPMS-U_8_25-24438_2,630,507,1
RPMS-U_8_25-24438_2,643,419,6
RPMS-U_8_450-11846_1,635,574,1
RPMS-U_8_450-11846_1,667,303,6
RPMS-U_8_450-27242_2,635,541,1
RPMS-U_8_450-27242_2,657,402,6
RPMS-U_8_450-27281_1,735,572,1
RPMS-U_8_450-27281_1,764,500,6
RPMS-U_8_450-27281_2,695,755,1
RPMS-U_8_450-27281_2,725,539,6
RPMS-U_8_450-27333_1,643,520,1
RPMS-U_8_450-27333_1,628,516,6
RPMS-U_8_450-27333_2,750,552,1
RPMS-U_8_450-27333_2,716,620,6
RPMS-U_8_450-27498_1,650,701,1
RPMS-U_8_450-27498_1,676,500,6
RPMS-U_8_450-27498_2,635,543,1
RPMS-U_8_450-27498_2,660,272,6
RPMS-U_8_450-27580_1,665,509,1
RPMS-U_8_450-27580_1,686,378,6
RPMS-U_8_450-29315_1,658,570,1
RPMS-U_8_450-29315_1,705,382,6
RPMS-U_8_458-29873_1,736,639,1
RPMS-U_8_458-29873_1,783,380,6
RPMS-U_8_458-29967_2,596,529,1
RPMS-U_8_458-29967_2,622,249,6
RPMS-U_8_458-29967_3,669,681,1
RPMS-U_8_458-29967_3,736,473,6
RPMS-U_8_458-30365_1,578,506,1
RPMS-U_8_458-30365_1,596,326,6
RPMS-U_8_577-34382_1,653,502,1
RPMS-U_8_577-34382_1,735,346,6
RPMS-V_5_112-10237_1,588,522,1
RPMS-V_5_112-10237_1,617,366,6
RPMS-V_5_119-12912_1,697,553,1
RPMS-V_5_119-12912_1,705,528,6
RPMS-V_5_119-12951_3,696,558,1
RPMS-V_5_119-12951_3,703,497,6
RPMS-V_5_130-20533_1,625,508,1
RPMS-V_5_130-20533_1,643,401,6
RPMS-V_5_130-21701_2,595,502,1
RPMS-V_5_130-21701_2,607,363,6
RPMS-V_5_137-29382_1,655,594,1
RPMS-V_5_137-29382_1,644,575,6
RPMS-V_5_137-29382_2,664,663,1
RPMS-V_5_137-29382_2,669,613,6
RPMS-V_5_139-21178_3,719,568,1
RPMS-V_5_139-21178_3,702,607,6
RPMS-V_5_139-21178_5,686,526,1
RPMS-V_5_139-21178_5,687,496,6
RPMS-V_5_139-21178_8,669,585,1
RPMS-V_5_139-21178_8,684,468,6
RPMS-V_5_139-21178_9,589,509,1
RPMS-V_5_139-21178_9,600,273,6
RPMS-V_5_139-21357_3,718,686,1
RPMS-V_5_139-21357_3,764,585,6
RPMS-V_5_66-16365_1,625,505,1
RPMS-V_5_66-16365_1,633,406,6
RPMS-V_5_66-16503_1,655,596,1
RPMS-V_5_66-16503_1,705,399,6
RPMS-V_5_66-16979_2,624,538,1
RPMS-V_5_66-16979_2,674,251,6
RPMS-V_5_66-18321_2,647,509,1
RPMS-V_5_66-18321_2,709,297,6
RPMS-V_5_66-18796_1,662,565,1
RPMS-V_5_66-18796_1,666,522,6
RPMS-V_5_66-19085_1,689,533,1
RPMS-V_5_66-19085_1,695,493,6
RPMS-V_5_66-19352_1,613,510,1
RPMS-V_5_66-19352_1,641,344,6
RPMS-V_5_66-19875_1,773,842,1
RPMS-V_5_66-19875_1,771,744,6
RPMS-V_5_66-20354_1,636,517,1
RPMS-V_5_66-20354_1,648,454,6
RPMS-V_5_66-20743_1,664,548,1
RPMS-V_5_66-20743_1,679,391,6
SCARP-AZ-P-11-1-1051,815,969,1
SCARP-AZ-P-11-1-1051,863,580,6
SCARP-AZ-P-11-1-1052,683,514,1
SCARP-AZ-P-11-1-1052,706,369,6
SCARP-AZ-P-11-1-1092.2,687,501,1
SCARP-AZ-P-11-1-1092.2,710,283,6
SCARP-AZ-P-11-1-1096,691,615,1
SCARP-AZ-P-11-1-1096,746,439,6
SCARP-AZ-P-11-1-2045.11,655,517,1
SCARP-AZ-P-11-1-2045.11,692,346,6
SCARP-AZ-P-11-1-4007.7,802,608,1
SCARP-AZ-P-11-1-4007.7,798,607,6
SCARP-AZ-P-11-1-4013,643,586,1
SCARP-AZ-P-11-1-4013,673,397,6
SCARP-AZ-P-11-1-4016,873,948,1
SCARP-AZ-P-11-1-4016,890,561,6
SCARP-AZ-P-11-1-4052,741,526,1
SCARP-AZ-P-11-1-4052,749,470,6
SCARP-AZ-P-11-1-4132,750,524,1
SCARP-AZ-P-11-1-4132,773,329,6
SCARP-AZ-P-11-1-4155.26,773,514,1
SCARP-AZ-P-11-1-4155.26,808,402,6
SCARP-AZ-P-11-1-Surface.1,708,707,1
SCARP-AZ-P-11-1-Surface.1,775,563,6
SCARP-AZ-P-12-12-119,695,594,1
SCARP-AZ-P-12-12-119,717,411,6
SCARP-AZ-P-12-12-124.11,685,511,1
SCARP-AZ-P-12-12-124.11,733,380,6
SCARP-AZ-P-12-12-2028,670,508,1
SCARP-AZ-P-12-12-2028,664,354,6
SCARP-AZ-P-12-12-2058,636,497,1
SCARP-AZ-P-12-12-2058,662,367,6
SCARP-AZ-P-16-112-3005,607,557,1
SCARP-AZ-P-16-112-3005,688,357,6
SCARP-AZ-P-16-112-3005.11,813,747,1
SCARP-AZ-P-16-112-3005.11,882,482,6
SCARP-BR3014-1,633,504,1
SCARP-BR3014-1,662,233,6
SCARP-BR3019-1,745,614,1
SCARP-BR3019-1,718,459,6
SCARP-BR3040-1,691,601,1
SCARP-BR3040-1,715,494,6
SCARP-BR3040-2,664,524,1
SCARP-BR3040-2,705,303,6
SCARP-BR3044-1,645,533,1
SCARP-BR3044-1,695,332,6
SCARP-BR3084-1,697,525,1
SCARP-BR3084-1,728,323,6
SCARP-BR3121-1,712,516,1
SCARP-BR3121-1,766,385,6
SCARP-BR3154-1,715,516,1
SCARP-BR3154-1,711,471,6
SCARP-BR3154-2,671,502,1
SCARP-BR3154-2,693,351,6
SCARP-BR3161-1,723,535,1
SCARP-BR3161-1,724,432,6
SCARP-BR3162-1,647,559,1
SCARP-BR3162-1,700,453,6
SCARP-BR3225-1,706,937,1
SCARP-BR3225-1,769,453,6
SCARP-BR3245-2,645,544,1
SCARP-BR3245-2,677,316,6
SCARP-CK1072-1,615,560,1
SCARP-CK1072-1,691,351,6
SCARP-CK4025-1,688,645,1
SCARP-CK4025-1,725,323,6
SCARP-CK4034-1,828,950,1
SCARP-CK4034-1,909,454,6
SCARP-CK4072-1,640,516,1
SCARP-CK4072-1,686,250,6
SCARP-CK4074-1,598,524,1
SCARP-CK4074-1,659,237,6
SCARP-CK4082-1,714,649,1
SCARP-CK4082-1,786,322,6
SCARP-CK4102-1,756,504,1
SCARP-CK4102-1,786,278,6
SCARP-HGK3005-1,704,528,1
SCARP-HGK3005-1,734,309,6
SCARP-PH100-1,784,991,1
SCARP-PH100-1,913,478,6
SCARP-PH101-1,666,584,1
SCARP-PH101-1,695,433,6
SCARP-PH124-4,660,508,1
SCARP-PH124-4,683,379,6
SCARP-PH2028-1,669,513,1
SCARP-PH2028-1,690,362,6
