id,x,y,landmark
CARP-2423-1,786,257,8
CARP-2430-1,697,644,1
CARP-2430-1,752,338,2
CARP-2430-1,769,33,3
CARP-2430-1,633,19,4
CARP-2430-1,499,30,5
CARP-2430-1,741,415,6
CARP-2430-1,688,329,7
CARP-2430-1,762,259,8
CARP-2431-1,715,511,1
CARP-2431-1,728,257,2
CARP-2431-1,677,5,3
CARP-2431-1,577,49,4
CARP-2431-1,491,94,5
CARP-2431-1,721,268,6
CARP-2431-1,662,250,7
CARP-2431-1,717,183,8
CARP-2440-1,671,518,1
CARP-2440-1,700,270,2
CARP-2440-1,721,16,3
CARP-2440-1,599,29,4
CARP-2440-1,492,33,5
CARP-2440-1,695,278,6
CARP-2440-1,640,242,7
CARP-2440-1,700,183,8
CARP-2441-1,693,615,1
CARP-2441-1,710,333,2
CARP-2441-1,710,52,3
CARP-2441-1,597,38,4
CARP-2441-1,492,45,5
CARP-2441-1,721,353,6
CARP-2441-1,626,282,7
CARP-2441-1,698,237,8
CARP-2445-1,773,508,1
CARP-2445-1,784,250,2
CARP-2445-1,791,4,3
CARP-2445-1,643,55,4
CARP-2445-1,507,72,5
CARP-2445-1,784,330,6
CARP-2445-1,741,258,7
CARP-2445-1,791,155,8
CARP-2460-1,683,504,1
CARP-2460-1,665,261,2
CARP-2460-1,626,9,3
CARP-2460-1,549,12,4
CARP-2460-1,475,17,5
CARP-2460-1,654,247,6
CARP-2460-1,613,173,7
CARP-2460-1,659,88,8
CARP-2461-1,734,765,1
CARP-2461-1,773,405,2
CARP-2461-1,776,42,3
CARP-2461-1,635,84,4
CARP-2461-1,498,111,5
CARP-2461-1,759,459,6
CARP-2461-1,691,396,7
CARP-2461-1,773,286,8
CARP-2463-1,640,635,1
CARP-2463-1,688,377,2
CARP-2463-1,767,28,3
CARP-2463-1,615,26,4
CARP-2463-1,508,121,5
CARP-2463-1,681,370,6
CARP-2463-1,647,306,7
CARP-2463-1,749,218,8
CARP-2467-1,786,521,1
CARP-2467-1,811,262,2
CARP-2467-1,756,18,3
CARP-2467-1,605,21,4
CARP-2467-1,472,74,5
CARP-2467-1,815,341,6
CARP-2467-1,707,295,7
CARP-2467-1,786,204,8
CARP-2470-1,710,594,1
CARP-2470-1,736,345,2
CARP-2470-1,697,48,3
CARP-2470-1,592,8,4
CARP-2470-1,484,23,5
CARP-2470-1,731,387,6
CARP-2470-1,659,295,7
CARP-2470-1,724,199,8
CARP-2471-1,739,940,1
CARP-2471-1,868,481,2
CARP-2471-1,736,12,3
CARP-2471-1,597,96,4
CARP-2471-1,451,163,5
CARP-2471-1,858,494,6
CARP-2471-1,695,418,7
CARP-2471-1,865,326,8
CARP-2472-1,659,572,1
CARP-2472-1,705,356,2
CARP-2472-1,748,128,3
CARP-2472-1,640,28,4
CARP-2472-1,502,8,5
CARP-2472-1,694,374,6
CARP-2472-1,638,303,7
CARP-2472-1,717,217,8
CARP-2478-1,729,516,1
CARP-2478-1,755,262,2
CARP-2478-1,712,7,3
CARP-2478-1,606,38,4
CARP-2478-1,502,91,5
CARP-2478-1,734,419,6
CARP-2478-1,680,341,7
CARP-2478-1,749,259,8
CARP-2495-1,825,524,1
CARP-2495-1,904,278,2
CARP-2495-1,890,16,3
CARP-2495-1,690,63,4
CARP-2495-1,487,100,5
CARP-2495-1,834,477,6
CARP-2495-1,791,362,7
CARP-2495-1,885,279,8
CARP-2496-1,742,524,1
CARP-2496-1,787,285,2
CARP-2496-1,794,38,3
CARP-2496-1,635,28,4
CARP-2496-1,478,74,5
CARP-2496-1,756,415,6
CARP-2496-1,683,348,7
CARP-2496-1,786,216,8
CARP-2501-1,749,524,1
CARP-2501-1,807,271,2
CARP-2501-1,793,15,3
CARP-2501-1,645,25,4
CARP-2501-1,485,60,5
CARP-2501-1,794,360,6
CARP-2501-1,729,286,7
CARP-2501-1,808,189,8
CARP-2502-1,766,573,1
CARP-2502-1,784,318,2
CARP-2502-1,752,14,3
CARP-2502-1,613,42,4
CARP-2502-1,482,70,5
CARP-2502-1,773,312,6
CARP-2502-1,657,290,7
CARP-2502-1,791,194,8
CARP-2507-1,734,549,1
CARP-2507-1,776,289,2
CARP-2507-1,772,26,3
CARP-2507-1,647,9,4
CARP-2507-1,520,45,5
CARP-2507-1,762,388,6
CARP-2507-1,676,324,7
CARP-2507-1,769,272,8
CARP-2511-1,854,519,1
CARP-2511-1,872,259,2
CARP-2511-1,831,5,3
CARP-2511-1,654,42,4
CARP-2511-1,478,72,5
CARP-2511-1,859,433,6
CARP-2511-1,739,391,7
CARP-2511-1,865,295,8
CARP-2512-1,681,515,1
CARP-2512-1,708,244,2
CARP-2512-1,708,4,3
CARP-2512-1,613,36,4
CARP-2512-1,500,52,5
CARP-2512-1,700,364,6
CARP-2512-1,643,310,7
CARP-2512-1,705,259,8
CARP-2516-1,715,549,1
CARP-2516-1,782,306,2
CARP-2516-1,810,64,3
CARP-2516-1,662,24,4
CARP-2516-1,499,12,5
CARP-2516-1,746,429,6
CARP-2516-1,670,362,7
CARP-2516-1,762,306,8
CARP-2527-1,760,594,1
CARP-2527-1,790,338,2
CARP-2527-1,783,96,3
CARP-2527-1,639,43,4
CARP-2527-1,515,20,5
CARP-2527-1,760,478,6
CARP-2527-1,698,398,7
CARP-2527-1,773,334,8
CARP-2534-1,706,569,1
CARP-2534-1,760,344,2
CARP-2534-1,698,118,3
CARP-2534-1,585,106,4
CARP-2534-1,489,60,5
CARP-2534-1,712,453,6
CARP-2534-1,625,388,7
CARP-2534-1,731,354,8
CARP-2541-1,748,524,1
CARP-2541-1,773,252,2
CARP-2541-1,762,7,3
CARP-2541-1,650,64,4
CARP-2541-1,523,91,5
CARP-2541-1,766,425,6
CARP-2541-1,702,340,7
CARP-2541-1,755,276,8
CARP-2542-1,784,799,1
CARP-2542-1,865,395,2
CARP-2542-1,717,5,3
CARP-2542-1,605,32,4
CARP-2542-1,500,49,5
CARP-2542-1,855,457,6
CARP-2542-1,714,367,7
CARP-2542-1,847,279,8
CARP-2552-1,624,628,1
CARP-2552-1,691,392,2
CARP-2552-1,747,60,3
CARP-2552-1,623,7,4
CARP-2552-1,502,7,5
CARP-2552-1,683,398,6
CARP-2552-1,640,323,7
CARP-2552-1,717,261,8
CARP-2562-1,681,518,1
CARP-2562-1,695,260,2
CARP-2562-1,707,11,3
CARP-2562-1,587,8,4
CARP-2562-1,476,15,5
CARP-2562-1,705,278,6
CARP-2562-1,662,177,7
CARP-2562-1,722,107,8
CARP-2572-1,674,502,1
CARP-2572-1,743,264,2
CARP-2572-1,753,5,3
CARP-2572-1,618,28,4
CARP-2572-1,496,31,5
CARP-2572-1,701,379,6
CARP-2572-1,674,333,7
CARP-2572-1,731,285,8
CARP-2580-1,612,522,1
CARP-2580-1,632,284,2
CARP-2580-1,618,28,3
CARP-2580-1,560,25,4
CARP-2580-1,499,21,5
CARP-2580-1,642,233,6
CARP-2580-1,604,199,7
CARP-2580-1,632,169,8
CARP-2581-1,663,515,1
CARP-2581-1,695,254,2
CARP-2581-1,666,5,3
CARP-2581-1,585,39,4
CARP-2581-1,496,35,5
CARP-2581-1,678,314,6
CARP-2581-1,623,268,7
CARP-2581-1,704,199,8
CARP-2585-1,750,605,1
CARP-2585-1,768,320,2
CARP-2585-1,766,14,3
CARP-2585-1,625,21,4
CARP-2585-1,482,24,5
CARP-2585-1,758,299,6
CARP-2585-1,712,262,7
CARP-2585-1,762,209,8
CARP-2593-1,704,512,1
CARP-2593-1,769,259,2
CARP-2593-1,821,11,3
CARP-2593-1,662,33,4
CARP-2593-1,494,39,5
CARP-2593-1,714,451,6
CARP-2593-1,670,375,7
CARP-2593-1,748,303,8
CARP-2611-1,767,579,1
CARP-2611-1,831,338,2
CARP-2611-1,859,104,3
CARP-2611-1,691,4,4
CARP-2611-1,509,79,5
CARP-2611-1,807,336,6
CARP-2611-1,718,271,7
CARP-2611-1,847,182,8
CARP-2619-1,633,508,1
CARP-2619-1,664,260,2
CARP-2619-1,705,9,3
CARP-2619-1,599,28,4
CARP-2619-1,495,56,5
CARP-2619-1,657,285,6
CARP-2619-1,604,227,7
CARP-2619-1,683,139,8
CARP-2631-1,760,559,1
CARP-2631-1,745,309,2
CARP-2631-1,769,69,3
CARP-2631-1,639,12,4
CARP-2631-1,508,16,5
CARP-2631-1,765,405,6
CARP-2631-1,697,357,7
CARP-2631-1,742,299,8
CARP-2642-1,692,639,1
CARP-2642-1,761,416,2
CARP-2642-1,800,31,3
CARP-2642-1,643,22,4
CARP-2642-1,502,22,5
CARP-2642-1,779,244,6
CARP-2642-1,722,194,7
CARP-2642-1,789,129,8
CARP-2657-1,705,540,1
CARP-2657-1,719,288,2
CARP-2657-1,710,46,3
CARP-2657-1,611,11,4
CARP-2657-1,503,11,5
CARP-2657-1,717,316,6
CARP-2657-1,653,288,7
CARP-2657-1,706,243,8
CARP-2658-1,729,535,1
CARP-2658-1,770,281,2
CARP-2658-1,741,31,3
CARP-2658-1,595,9,4
CARP-2658-1,467,26,5
CARP-2658-1,770,314,6
CARP-2658-1,722,254,7
CARP-2658-1,770,161,8
CARP-3644-2,690,947,1
CARP-3644-2,810,545,2
CARP-3644-2,879,152,3
CARP-3644-2,680,121,4
CARP-3644-2,492,182,5
CARP-3644-2,794,569,6
CARP-3644-2,719,492,7
CARP-3644-2,841,402,8
CARP-3684-1,687,531,1
CARP-3684-1,742,292,2
CARP-3684-1,756,40,3
CARP-3684-1,619,29,4
CARP-3684-1,491,25,5
CARP-3684-1,741,257,6
CARP-3684-1,688,203,7
CARP-3684-1,765,149,8
CARP-3685-2,657,509,1
CARP-3685-2,705,254,2
CARP-3685-2,750,12,3
CARP-3685-2,605,40,4
CARP-3685-2,493,53,5
CARP-3685-2,698,331,6
CARP-3685-2,616,288,7
CARP-3685-2,712,235,8
Dittert-2-74,798,557,1
Dittert-2-74,852,323,2
Dittert-2-74,846,91,3
Dittert-2-74,662,12,4
Dittert-2-74,488,18,5
Dittert-2-74,848,256,6
Dittert-2-74,804,212,7
Dittert-2-74,836,150,8
Dittert-2-76,669,528,1
Dittert-2-76,687,271,2
Dittert-2-76,675,37,3
Dittert-2-76,583,6,4
Dittert-2-76,485,14,5
Dittert-2-76,671,133,6
Dittert-2-76,602,127,7
Dittert-2-76,669,64,8
Dittert-6-101,700,561,1
Dittert-6-101,782,331,2
Dittert-6-101,760,77,3
Dittert-6-101,637,22,4
Dittert-6-101,537,27,5
Dittert-6-101,775,313,6
Dittert-6-101,717,242,7
Dittert-6-101,750,169,8
Dittert-6-140,689,538,1
Dittert-6-140,706,290,2
Dittert-6-140,631,56,3
Dittert-6-140,533,29,4
Dittert-6-140,464,27,5
Dittert-6-140,681,217,6
Dittert-6-140,629,169,7
Dittert-6-140,644,106,8
Dittert-6-247,719,544,1
Dittert-6-247,754,296,2
Dittert-6-247,775,58,3
Dittert-6-247,623,6,4
Dittert-6-247,483,31,5
Dittert-6-247,756,365,6
Dittert-6-247,698,263,7
Dittert-6-247,763,158,8
Dittert-m-9,679,624,1
Dittert-m-9,729,331,2
Dittert-m-9,734,23,3
Dittert-m-9,612,20,4
Dittert-m-9,502,52,5
Dittert-m-9,698,407,6
Dittert-m-9,654,356,7
Dittert-m-9,683,311,8
Dittert-s4-111,719,561,1
Dittert-s4-111,792,325,2
Dittert-s4-111,796,83,3
Dittert-s4-111,644,18,4
Dittert-s4-111,483,8,5
Dittert-s4-111,752,263,6
Dittert-s4-111,675,215,7
Dittert-s4-111,790,148,8
Dittert-s4-18,804,569,1
Dittert-s4-18,800,306,2
Dittert-s4-18,811,50,3
Dittert-s4-18,648,37,4
Dittert-s4-18,503,23,5
Dittert-s4-18,792,302,6
Dittert-s4-18,763,244,7
Dittert-s4-18,800,176,8
Dittert-s4-19,677,544,1
Dittert-s4-19,712,292,2
Dittert-s4-19,687,58,3
Dittert-s4-19,583,16,4
Dittert-s4-19,470,8,5
Dittert-s4-19,706,348,6
Dittert-s4-19,666,288,7
Dittert-s4-19,708,211,8
Dittert-s4-69,706,515,1
Dittert-s4-69,721,275,2
Dittert-s4-69,696,20,3
Dittert-s4-69,581,8,4
Dittert-s4-69,484,6,5
Dittert-s4-69,723,340,6
Dittert-s4-69,683,287,7
Dittert-s4-69,729,231,8
Dittert-s5-147,710,569,1
Dittert-s5-147,779,354,2
Dittert-s5-147,808,123,3
Dittert-s5-147,654,37,4
Dittert-s5-147,485,6,5
Dittert-s5-147,779,315,6
Dittert-s5-147,744,258,7
Dittert-s5-147,794,208,8
Dittert-s5-53,708,565,1
Dittert-s5-53,756,338,2
Dittert-s5-53,763,100,3
Dittert-s5-53,625,22,4
Dittert-s5-53,472,8,5
Dittert-s5-53,752,298,6
Dittert-s5-53,733,254,7
Dittert-s5-53,760,208,8
Dittert-s5-89,710,511,1
Dittert-s5-89,763,269,2
Dittert-s5-89,767,20,3
Dittert-s5-89,646,14,4
Dittert-s5-89,526,10,5
Dittert-s5-89,777,171,6
Dittert-s5-89,733,116,7
Dittert-s5-89,760,68,8
Dittert-s6-54,779,897,1
Dittert-s6-54,892,498,2
Dittert-s6-54,781,96,3
Dittert-s6-54,631,18,4
Dittert-s6-54,465,8,5
Dittert-s6-54,856,350,6
Dittert-s6-54,735,329,7
Dittert-s6-54,785,242,8
FFF-2033-1,698,532,1
FFF-2033-1,721,296,2
FFF-2033-1,725,48,3
FFF-2033-1,595,123,4
FFF-2033-1,493,219,5
FFF-2033-1,689,549,6
FFF-2033-1,637,478,7
FFF-2033-1,696,421,8
FFF-2073-1,712,826,1
FFF-2073-1,840,458,2
FFF-2073-1,846,85,3
FFF-2073-1,683,8,4
FFF-2073-1,524,6,5
FFF-2073-1,823,379,6
FFF-2073-1,666,294,7
FFF-2073-1,842,156,8
FFF-2120-1,606,538,1
FFF-2120-1,721,304,2
FFF-2120-1,811,58,3
FFF-2120-1,660,37,4
FFF-2120-1,533,20,5
FFF-2120-1,719,271,6
FFF-2120-1,666,204,7
FFF-2120-1,740,160,8
FFF-2707-1,721,594,1
FFF-2707-1,785,369,2
FFF-2707-1,758,133,3
FFF-2707-1,669,50,4
FFF-2707-1,552,22,5
FFF-2707-1,752,423,6
FFF-2707-1,679,346,7
FFF-2707-1,760,244,8
FFF-2709-1,796,528,1
FFF-2709-1,831,252,2
FFF-2709-1,721,10,3
FFF-2709-1,598,10,4
FFF-2709-1,470,50,5
FFF-2709-1,788,436,6
FFF-2709-1,719,348,7
FFF-2709-1,817,252,8
FFF-2773-1,704,511,1
FFF-2773-1,737,260,2
FFF-2773-1,746,16,3
FFF-2773-1,604,6,4
FFF-2773-1,502,93,5
FFF-2773-1,723,246,6
FFF-2773-1,654,215,7
FFF-2773-1,737,146,8
FFF-2935-1,740,908,1
FFF-2935-1,850,583,2
FFF-2935-1,923,231,3
FFF-2935-1,794,114,4
FFF-2935-1,623,39,5
FFF-2935-1,859,507,6
FFF-2935-1,800,434,7
FFF-2935-1,879,400,8
GFS-13438-1,662,559,1
GFS-13438-1,710,317,2
GFS-13438-1,748,96,3
GFS-13438-1,618,70,4
GFS-13438-1,529,64,5
GFS-13438-1,692,413,6
GFS-13438-1,635,325,7
GFS-13438-1,714,258,8
GFS-1975-11-04380440-1,628,595,1
GFS-1975-11-04380440-1,677,379,2
GFS-1975-11-04380440-1,729,39,3
GFS-1975-11-04380440-1,602,33,4
GFS-1975-11-04380440-1,506,37,5
GFS-1975-11-04380440-1,644,455,6
GFS-1975-11-04380440-1,625,392,7
GFS-1975-11-04380440-1,689,300,8
GFS-1975-11-160-1,583,503,1
GFS-1975-11-160-1,625,252,2
GFS-1975-11-160-1,644,6,3
GFS-1975-11-160-1,568,31,4
GFS-1975-11-160-1,491,33,5
GFS-1975-11-160-1,623,227,6
GFS-1975-11-160-1,589,169,7
GFS-1975-11-160-1,637,131,8
GFS-1975-11-239-1,700,496,1
GFS-1975-11-239-1,717,256,2
GFS-1975-11-239-1,666,22,3
GFS-1975-11-239-1,575,25,4
GFS-1975-11-239-1,487,45,5
GFS-1975-11-239-1,696,315,6
GFS-1975-11-239-1,629,260,7
GFS-1975-11-239-1,700,219,8
GFS-1975-11-321-1,654,515,1
GFS-1975-11-321-1,710,252,2
GFS-1975-11-321-1,669,8,3
GFS-1975-11-321-1,581,39,4
GFS-1975-11-321-1,491,37,5
GFS-1975-11-321-1,685,292,6
GFS-1975-11-321-1,644,240,7
GFS-1975-11-321-1,696,200,8
GFS-1975-11-8-1,702,501,1
GFS-1975-11-8-1,706,249,2
GFS-1975-11-8-1,731,10,3
GFS-1975-11-8-1,602,39,4
GFS-1975-11-8-1,491,66,5
GFS-1975-11-8-1,698,279,6
GFS-1975-11-8-1,681,202,7
GFS-1975-11-8-1,731,135,8
GFS-1977-27-68-32,700,653,1
GFS-1977-27-68-32,748,342,2
GFS-1977-27-68-32,673,6,3
GFS-1977-27-68-32,575,43,4
GFS-1977-27-68-32,479,62,5
GFS-1977-27-68-32,733,338,6
GFS-1977-27-68-32,660,271,7
GFS-1977-27-68-32,714,210,8
GFS-23301-1,602,501,1
GFS-23301-1,641,256,2
GFS-23301-1,666,10,3
GFS-23301-1,575,41,4
GFS-23301-1,495,48,5
GFS-23301-1,629,292,6
GFS-23301-1,604,258,7
GFS-23301-1,641,235,8
GFS-23442-1,698,534,1
GFS-23442-1,706,292,2
GFS-23442-1,658,62,3
GFS-23442-1,550,87,4
GFS-23442-1,443,102,5
GFS-23442-1,692,379,6
GFS-23442-1,650,323,7
GFS-23442-1,712,260,8
GFS-23458-1,683,586,1
GFS-23458-1,689,336,2
GFS-23458-1,681,45,3
GFS-23458-1,579,39,4
GFS-23458-1,492,41,5
GFS-23458-1,679,348,6
GFS-23458-1,644,302,7
GFS-23458-1,689,252,8
GFS-23472-1,589,498,1
GFS-23472-1,618,256,2
GFS-23472-1,623,8,3
GFS-23472-1,554,18,4
GFS-23472-1,497,19,5
GFS-23472-1,618,229,6
GFS-23472-1,604,187,7
GFS-23472-1,633,144,8
GFS-23744-1,744,801,1
GFS-23744-1,773,413,2
GFS-23744-1,719,33,3
GFS-23744-1,598,18,4
GFS-23744-1,476,27,5
GFS-23744-1,756,434,6
GFS-23744-1,689,329,7
GFS-23744-1,748,212,8
GFS-23834-1,777,520,1
GFS-23834-1,838,271,2
GFS-23834-1,844,12,3
GFS-23834-1,664,33,4
GFS-23834-1,499,37,5
GFS-23834-1,792,308,6
GFS-23834-1,685,277,7
GFS-23834-1,848,187,8
GFS-23921-1,723,515,1
GFS-23921-1,769,273,2
GFS-23921-1,692,25,3
GFS-23921-1,570,56,4
GFS-23921-1,466,58,5
GFS-23921-1,714,478,6
GFS-23921-1,664,419,7
GFS-23921-1,754,350,8
GFS-23952-1,641,494,1
GFS-23952-1,662,265,2
GFS-23952-1,664,14,3
GFS-23952-1,579,39,4
GFS-23952-1,493,45,5
GFS-23952-1,639,344,6
GFS-23952-1,595,279,7
GFS-23952-1,673,231,8
GFS-23985-1,629,480,1
GFS-23985-1,683,244,2
GFS-23985-1,717,14,3
GFS-23985-1,579,68,4
GFS-23985-1,460,123,5
GFS-23985-1,644,352,6
GFS-23985-1,618,290,7
GFS-23985-1,683,219,8
Homolovi2-Fig9.3-f,641,962,1
Homolovi2-Fig9.3-f,754,513,2
Homolovi2-Fig9.3-f,792,50,3
Homolovi2-Fig9.3-f,629,81,4
Homolovi2-Fig9.3-f,499,108,5
Homolovi2-Fig9.3-f,763,507,6
Homolovi2-Fig9.3-f,704,453,7
Homolovi2-Fig9.3-f,767,379,8
Homolovi2-Fig9.4-a,737,705,1
Homolovi2-Fig9.4-a,863,398,2
Homolovi2-Fig9.4-a,871,58,3
Homolovi2-Fig9.4-a,675,91,4
Homolovi2-Fig9.4-a,497,137,5
Homolovi2-Fig9.4-a,821,501,6
Homolovi2-Fig9.4-a,719,438,7
Homolovi2-Fig9.4-a,875,352,8
Homolovi2-Fig9.4-i,725,538,1
Homolovi2-Fig9.4-i,779,317,2
Homolovi2-Fig9.4-i,833,70,3
Homolovi2-Fig9.4-i,644,70,4
Homolovi2-Fig9.4-i,468,123,5
Homolovi2-Fig9.4-i,733,438,6
Homolovi2-Fig9.4-i,706,367,7
Homolovi2-Fig9.4-i,790,290,8
Homolovi2-Fig9.4-k,625,513,1
Homolovi2-Fig9.4-k,666,263,2
Homolovi2-Fig9.4-k,648,22,3
Homolovi2-Fig9.4-k,556,43,4
Homolovi2-Fig9.4-k,485,70,5
Homolovi2-Fig9.4-k,652,292,6
Homolovi2-Fig9.4-k,600,250,7
Homolovi2-Fig9.4-k,683,215,8
Homolovi2-Fig9.6-b,614,507,1
Homolovi2-Fig9.6-b,679,272,2
Homolovi2-Fig9.6-b,758,31,3
Homolovi2-Fig9.6-b,606,91,4
Homolovi2-Fig9.6-b,464,146,5
Homolovi2-Fig9.6-b,592,519,6
Homolovi2-Fig9.6-b,579,488,7
Homolovi2-Fig9.6-b,621,465,8
Homolovi2-Fig9.8-e,650,511,1
Homolovi2-Fig9.8-e,706,279,2
Homolovi2-Fig9.8-e,685,33,3
Homolovi2-Fig9.8-e,581,62,4
Homolovi2-Fig9.8-e,474,81,5
Homolovi2-Fig9.8-e,692,363,6
Homolovi2-Fig9.8-e,625,315,7
Homolovi2-Fig9.8-e,698,265,8
Homolovi2-Fig9.8-g,627,526,1
Homolovi2-Fig9.8-g,687,288,2
Homolovi2-Fig9.8-g,700,60,3
Homolovi2-Fig9.8-g,600,58,4
Homolovi2-Fig9.8-g,506,60,5
Homolovi2-Fig9.8-g,652,342,6
Homolovi2-Fig9.8-g,614,260,7
Homolovi2-Fig9.8-g,681,217,8
HRP-44-1,719,507,1
HRP-44-1,735,254,2
HRP-44-1,767,18,3
HRP-44-1,621,14,4
HRP-44-1,485,27,5
HRP-44-1,721,348,6
HRP-44-1,694,267,7
HRP-44-1,740,177,8
HRP-45-1,675,528,1
HRP-45-1,696,268,2
HRP-45-1,708,25,3
HRP-45-1,606,60,4
HRP-45-1,504,79,5
HRP-45-1,683,359,6
HRP-45-1,641,313,7
HRP-45-1,681,273,8
HRP-56-1,696,519,1
HRP-56-1,719,271,2
HRP-56-1,735,22,3
HRP-56-1,604,56,4
HRP-56-1,489,98,5
HRP-56-1,681,365,6
HRP-56-1,585,340,7
HRP-56-1,721,233,8
HRP-HIV-225-14,725,534,1
HRP-HIV-225-14,765,283,2
HRP-HIV-225-14,744,29,3
HRP-HIV-225-14,618,16,4
HRP-HIV-225-14,510,35,5
HRP-HIV-225-14,758,288,6
HRP-HIV-225-14,700,221,7
HRP-HIV-225-14,744,148,8
HRP-HIV-227-25,729,617,1
HRP-HIV-227-25,806,411,2
HRP-HIV-227-25,900,206,3
HRP-HIV-227-25,752,91,4
HRP-HIV-227-25,557,64,5
HRP-HIV-227-25,750,509,6
HRP-HIV-227-25,742,379,7
HRP-HIV-227-25,846,304,8
HRP-HIV-231-39,863,866,1
HRP-HIV-231-39,884,430,2
HRP-HIV-231-39,856,12,3
HRP-HIV-231-39,660,87,4
HRP-HIV-231-39,491,129,5
HRP-HIV-231-39,879,467,6
HRP-HIV-231-39,769,390,7
HRP-HIV-231-39,859,277,8
PuebloGrande-1-g1-228-,717,764,1
PuebloGrande-1-g1-228-,829,396,2
PuebloGrande-1-g1-228-,842,10,3
PuebloGrande-1-g1-228-,658,62,4
PuebloGrande-1-g1-228-,502,179,5
PuebloGrande-1-g1-228-,783,503,6
PuebloGrande-1-g1-228-,671,461,7
PuebloGrande-1-g1-228-,811,356,8
PuebloGrande-1-g1-232-,798,572,1
PuebloGrande-1-g1-232-,859,331,2
PuebloGrande-1-g1-232-,802,110,3
PuebloGrande-1-g1-232-,635,93,4
PuebloGrande-1-g1-232-,485,52,5
PuebloGrande-1-g1-232-,796,569,6
PuebloGrande-1-g1-232-,785,521,7
PuebloGrande-1-g1-232-,817,486,8
PuebloGrande-1-g1-309-,604,537,1
PuebloGrande-1-g1-309-,619,320,2
PuebloGrande-1-g1-309-,652,6,3
PuebloGrande-1-g1-309-,556,43,4
PuebloGrande-1-g1-309-,502,102,5
PuebloGrande-1-g1-309-,625,248,6
PuebloGrande-1-g1-309-,573,227,7
PuebloGrande-1-g1-309-,635,175,8
PuebloGrande-1-g1-354-,641,782,1
PuebloGrande-1-g1-354-,731,411,2
PuebloGrande-1-g1-354-,764,48,3
PuebloGrande-1-g1-354-,641,46,4
PuebloGrande-1-g1-354-,528,45,5
PuebloGrande-1-g1-354-,744,290,6
PuebloGrande-1-g1-354-,637,212,7
PuebloGrande-1-g1-354-,763,192,8
PuebloGrande-1-g1-40-,639,507,1
PuebloGrande-1-g1-40-,687,260,2
PuebloGrande-1-g1-40-,671,8,3
PuebloGrande-1-g1-40-,569,23,4
PuebloGrande-1-g1-40-,504,89,5
PuebloGrande-1-g1-40-,673,331,6
PuebloGrande-1-g1-40-,606,279,7
PuebloGrande-1-g1-40-,685,252,8
PuebloGrande-1-j1-760-,660,515,1
PuebloGrande-1-j1-760-,671,266,2
PuebloGrande-1-j1-760-,677,14,3
PuebloGrande-1-j1-760-,577,31,4
PuebloGrande-1-j1-760-,492,33,5
PuebloGrande-1-j1-760-,669,356,6
PuebloGrande-1-j1-760-,648,286,7
PuebloGrande-1-j1-760-,692,206,8
PuebloGrande-1-J1-760,652,515,1
PuebloGrande-1-J1-760,685,271,2
PuebloGrande-1-J1-760,683,20,3
PuebloGrande-1-J1-760,581,27,4
PuebloGrande-1-J1-760,489,27,5
PuebloGrande-1-J1-760,666,352,6
PuebloGrande-1-J1-760,650,286,7
PuebloGrande-1-J1-760,696,204,8
PuebloGrande-1-j1-765-,733,507,1
PuebloGrande-1-j1-765-,829,265,2
PuebloGrande-1-j1-765-,817,8,3
PuebloGrande-1-j1-765-,650,12,4
PuebloGrande-1-j1-765-,478,10,5
PuebloGrande-1-j1-765-,746,405,6
PuebloGrande-1-j1-765-,694,327,7
PuebloGrande-1-j1-765-,800,288,8
PuebloGrande-1-j1-z316-,617,506,1
PuebloGrande-1-j1-z316-,673,261,2
PuebloGrande-1-j1-z316-,689,16,3
PuebloGrande-1-j1-z316-,598,8,4
PuebloGrande-1-j1-z316-,500,14,5
PuebloGrande-1-j1-z316-,679,217,6
PuebloGrande-1-j1-z316-,605,184,7
PuebloGrande-1-j1-z316-,697,51,8
PuebloGrande-1-T1-19,591,594,1
PuebloGrande-1-T1-19,623,360,2
PuebloGrande-1-T1-19,662,10,3
PuebloGrande-1-T1-19,570,16,4
PuebloGrande-1-T1-19,495,10,5
PuebloGrande-1-T1-19,652,260,6
PuebloGrande-1-T1-19,608,194,7
PuebloGrande-1-T1-19,669,66,8
PuebloGrande-1-T1-514,675,695,1
PuebloGrande-1-T1-514,723,350,2
PuebloGrande-1-T1-514,725,6,3
PuebloGrande-1-T1-514,602,25,4
PuebloGrande-1-T1-514,485,39,5
PuebloGrande-1-T1-514,706,258,6
PuebloGrande-1-T1-514,637,194,7
PuebloGrande-1-T1-514,698,112,8
PuebloGrande-1-T1-517,652,989,1
PuebloGrande-1-T1-517,827,634,2
PuebloGrande-1-T1-517,950,210,3
PuebloGrande-1-T1-517,717,283,4
PuebloGrande-1-T1-517,504,304,5
PuebloGrande-1-T1-517,779,759,6
PuebloGrande-1-T1-517,662,640,7
PuebloGrande-1-T1-517,792,530,8
PuebloGrande-1-T1-910a,654,698,1
PuebloGrande-1-T1-910a,713,362,2
PuebloGrande-1-T1-910a,695,7,3
PuebloGrande-1-T1-910a,599,31,4
PuebloGrande-1-T1-910a,498,47,5
PuebloGrande-1-T1-910a,713,314,6
PuebloGrande-1-T1-910a,621,245,7
PuebloGrande-1-T1-910a,716,90,8
PuebloGrande-1-T1-910b,731,820,1
PuebloGrande-1-T1-910b,675,413,2
PuebloGrande-1-T1-910b,821,12,3
