id,x,y,landmark
PuebloGrande-1-T1-910b,675,413,2
PuebloGrande-1-T1-910b,821,12,3
PuebloGrande-1-T1-910b,650,29,4
PuebloGrande-2013.16.118,655,517,1
PuebloGrande-2013.16.118,724,267,2
PuebloGrande-2013.16.118,782,15,3
PuebloGrande-2013.16.118,638,48,4
PuebloGrande-2013.16.121,677,513,1
PuebloGrande-2013.16.121,786,273,2
PuebloGrande-2013.16.121,733,16,3
PuebloGrande-2013.16.121,604,70,4
PuebloGrande-2013.16.122,702,524,1
PuebloGrande-2013.16.122,781,281,2
PuebloGrande-2013.16.122,829,48,3
PuebloGrande-2013.16.122,660,87,4
PuebloGrande-2013.16.123,704,524,1
PuebloGrande-2013.16.123,800,273,2
PuebloGrande-2013.16.123,802,10,3
PuebloGrande-2013.16.123,641,58,4
PuebloGrande-2013.16.124,631,503,1
PuebloGrande-2013.16.124,704,281,2
PuebloGrande-2013.16.124,706,31,3
PuebloGrande-2013.16.124,591,64,4
PuebloGrande-2013.16.125,660,511,1
PuebloGrande-2013.16.125,702,263,2
PuebloGrande-2013.16.125,717,6,3
PuebloGrande-2013.16.125,604,39,4
PuebloGrande-2013.16.126,773,542,1
PuebloGrande-2013.16.126,819,290,2
PuebloGrande-2013.16.126,804,31,3
PuebloGrande-2013.16.126,646,39,4
PuebloGrande-2013.16.127,664,511,1
PuebloGrande-2013.16.127,714,267,2
PuebloGrande-2013.16.127,729,16,3
PuebloGrande-2013.16.127,635,110,4
PuebloGrande-2013.16.128,696,511,1
PuebloGrande-2013.16.128,779,271,2
PuebloGrande-2013.16.128,783,12,3
PuebloGrande-2013.16.128,627,27,4
PuebloGrande-2013.16.129,671,517,1
PuebloGrande-2013.16.129,724,271,2
PuebloGrande-2013.16.129,721,8,3
PuebloGrande-2013.16.129,608,75,4
PuebloGrande-2013.16.133,656,657,1
PuebloGrande-2013.16.133,745,444,2
PuebloGrande-2013.16.133,850,189,3
PuebloGrande-2013.16.133,702,56,4
PuebloGrande-2013.16.136,598,517,1
PuebloGrande-2013.16.136,619,270,2
PuebloGrande-2013.16.136,652,29,3
PuebloGrande-2013.16.136,568,10,4
PuebloGrande-2013.16.138,575,636,1
PuebloGrande-2013.16.138,621,315,2
PuebloGrande-2013.16.138,754,20,3
PuebloGrande-2013.16.138,575,18,4
PuebloGrande-2013.16.141,633,509,1
PuebloGrande-2013.16.141,671,262,2
PuebloGrande-2013.16.141,689,10,3
PuebloGrande-2013.16.141,589,22,4
PuebloGrande-2013.16.145,633,503,1
PuebloGrande-2013.16.145,706,267,2
PuebloGrande-2013.16.145,742,10,3
PuebloGrande-2013.16.145,616,43,4
PuebloGrande-2013.16.146,708,607,1
PuebloGrande-2013.16.146,764,387,2
PuebloGrande-2013.16.146,826,25,3
PuebloGrande-2013.16.146,654,34,4
PuebloGrande-2013.16.B111-PD16540.02,689,711,1
PuebloGrande-2013.16.B111-PD16540.02,739,366,2
PuebloGrande-2013.16.B111-PD16540.02,790,8,3
PuebloGrande-2013.16.B111-PD16540.02,644,116,4
PuebloGrande-2013.16.B111-PD17486.02,608,504,1
PuebloGrande-2013.16.B111-PD17486.02,628,270,2
PuebloGrande-2013.16.B111-PD17486.02,656,13,3
PuebloGrande-2013.16.B111-PD17486.02,578,50,4
PuebloGrande-2013.16.B111-PD17897.04,649,793,1
PuebloGrande-2013.16.B111-PD17897.04,742,413,2
PuebloGrande-2013.16.B111-PD17897.04,764,31,3
PuebloGrande-2013.16.B111-PD17897.04,609,18,4
PuebloGrande-2015-34-18-1,650,635,1
PuebloGrande-2015-34-18-1,713,323,2
PuebloGrande-2015-34-18-1,775,18,3
PuebloGrande-2015-34-18-1,636,46,4
PuebloGrande-2019.28.023-1,676,551,1
PuebloGrande-2019.28.023-1,732,342,2
PuebloGrande-2019.28.023-1,710,121,3
PuebloGrande-2019.28.023-1,593,83,4
PuebloGrande-2019.28.025-1,703,510,1
PuebloGrande-2019.28.025-1,727,260,2
PuebloGrande-2019.28.025-1,723,7,3
PuebloGrande-2019.28.025-1,585,40,4
PuebloGrande-2019.28.029-1,667,720,1
PuebloGrande-2019.28.029-1,716,378,2
PuebloGrande-2019.28.029-1,740,9,3
PuebloGrande-2019.28.029-1,596,80,4
PuebloGrande-2019.28.031-1,626,532,1
PuebloGrande-2019.28.031-1,662,297,2
PuebloGrande-2019.28.031-1,650,70,3
PuebloGrande-2019.28.031-1,565,80,4
PuebloGrande-2019.28.032-1,602,525,1
PuebloGrande-2019.28.032-1,605,287,2
PuebloGrande-2019.28.032-1,643,54,3
PuebloGrande-2019.28.032-1,561,29,4
PuebloGrande-2019.28.033-1,580,519,1
PuebloGrande-2019.28.033-1,593,290,2
PuebloGrande-2019.28.033-1,609,54,3
PuebloGrande-2019.28.033-1,552,39,4
PuebloGrande-91-9-52-,696,707,1
PuebloGrande-91-9-52-,699,358,2
PuebloGrande-91-9-52-,714,7,3
PuebloGrande-91-9-52-,602,8,4
PuebloGrande-91-9-53,656,574,1
PuebloGrande-91-9-53,727,334,2
PuebloGrande-91-9-53,797,38,3
PuebloGrande-91-9-53,643,23,4
PuebloGrande-91-9-56,629,511,1
PuebloGrande-91-9-56,615,266,2
PuebloGrande-91-9-56,661,23,3
PuebloGrande-91-9-56,576,7,4
PuebloGrande-91-9-57,650,531,1
PuebloGrande-91-9-57,697,299,2
PuebloGrande-91-9-57,736,60,3
PuebloGrande-91-9-57,617,18,4
PuebloGrande-91-9-58,816,493,1
PuebloGrande-91-9-58,902,266,2
PuebloGrande-91-9-58,940,28,3
PuebloGrande-91-9-58,729,67,4
PuebloGrande-91-9-59,692,533,1
PuebloGrande-91-9-59,751,281,2
PuebloGrande-91-9-59,787,10,3
PuebloGrande-91-9-59,638,30,4
PuebloGrande-91-9-62,575,502,1
PuebloGrande-91-9-62,617,255,2
PuebloGrande-91-9-62,669,10,3
PuebloGrande-91-9-62,585,33,4
PuebloGrande-91-9-69,710,795,1
PuebloGrande-91-9-69,743,400,2
PuebloGrande-91-9-69,787,4,3
PuebloGrande-91-9-69,651,79,4
PuebloGrande-92-29-2,685,510,1
PuebloGrande-92-29-2,713,256,2
PuebloGrande-92-29-2,670,4,3
PuebloGrande-92-29-2,576,74,4
PuebloGrande-92-29-5,673,523,1
PuebloGrande-92-29-5,718,276,2
PuebloGrande-92-29-5,731,25,3
PuebloGrande-92-29-5,614,18,4
PuebloGrande-92-30-101,661,616,1
PuebloGrande-92-30-101,684,313,2
PuebloGrande-92-30-101,684,7,3
PuebloGrande-92-30-101,592,25,4
PuebloGrande-92-30-103,664,512,1
PuebloGrande-92-30-103,762,271,2
PuebloGrande-92-30-103,749,5,3
PuebloGrande-92-30-103,615,12,4
PuebloGrande-92-30-3,634,626,1
PuebloGrande-92-30-3,722,320,2
PuebloGrande-92-30-3,748,4,3
PuebloGrande-92-30-3,626,46,4
PuebloGrande-92-30-4,783,538,1
PuebloGrande-92-30-4,833,291,2
PuebloGrande-92-30-4,842,36,3
PuebloGrande-92-30-4,650,31,4
PuebloGrande-92-30-87,731,595,1
PuebloGrande-92-30-87,779,350,2
PuebloGrande-92-30-87,781,20,3
PuebloGrande-92-30-87,635,22,4
PuebloGrande-92-30-92,685,531,1
PuebloGrande-92-30-92,734,297,2
PuebloGrande-92-30-92,715,53,3
PuebloGrande-92-30-92,610,22,4
PuebloGrande-92-30-93,722,513,1
PuebloGrande-92-30-93,749,259,2
PuebloGrande-92-30-93,725,4,3
PuebloGrande-92-30-93,619,96,4
PuebloGrande-92-30-94,702,624,1
PuebloGrande-92-30-94,764,326,2
PuebloGrande-92-30-94,761,4,3
PuebloGrande-92-30-94,644,105,4
PuebloGrande-92-30-97,622,614,1
PuebloGrande-92-30-97,646,369,2
PuebloGrande-92-30-97,666,20,3
PuebloGrande-92-30-97,574,4,4
PuebloGrande-92-30-98-,671,675,1
PuebloGrande-92-30-98-,712,351,2
PuebloGrande-92-30-98-,688,30,3
PuebloGrande-92-30-98-,597,15,4
PuebloGrande-97-1-5,649,508,1
PuebloGrande-97-1-5,693,264,2
PuebloGrande-97-1-5,696,10,3
PuebloGrande-97-1-5,592,31,4
PuebloGrande-PGM73-L14,633,691,1
PuebloGrande-PGM73-L14,715,351,2
PuebloGrande-PGM73-L14,768,5,3
PuebloGrande-PGM73-L14,643,101,4
PuebloGrande-PGM79-L2,820,981,1
PuebloGrande-PGM79-L2,890,513,2
PuebloGrande-PGM79-L2,894,41,3
PuebloGrande-PGM79-L2,704,35,4
PuebloGrande-PGM79-L4,663,512,1
PuebloGrande-PGM79-L4,686,256,2
PuebloGrande-PGM79-L4,688,4,3
PuebloGrande-PGM79-L4,589,17,4
PuebloGrande-u-9-1-n5e4-s-36-,627,639,1
PuebloGrande-u-9-1-n5e4-s-36-,704,334,2
PuebloGrande-u-9-1-n5e4-s-36-,745,19,3
PuebloGrande-u-9-1-n5e4-s-36-,562,47,4
PuebloGrande-u-9-1-n5e4-s-57-,837,828,1
PuebloGrande-u-9-1-n5e4-s-57-,875,421,2
PuebloGrande-u-9-1-n5e4-s-57-,884,10,3
PuebloGrande-u-9-1-n5e4-s-57-,671,63,4
PuebloGrande-u-9-1-n5e4-s-74-,654,506,1
PuebloGrande-u-9-1-n5e4-s-74-,735,258,2
PuebloGrande-u-9-1-n5e4-s-74-,791,5,3
PuebloGrande-u-9-1-n5e4-s-74-,649,76,4
RCD-V_5_101-9003-2,763,739,1
RCD-V_5_101-9003-2,919,411,2
RCD-V_5_101-9003-2,919,43,3
RCD-V_5_101-9003-2,717,18,4
RCD-V_5_4-136-5,633,580,1
RCD-V_5_4-136-5,606,323,2
RCD-V_5_4-136-5,692,81,3
RCD-V_5_4-136-5,602,35,4
RCD-V_5_4-148-2,708,526,1
RCD-V_5_4-148-2,762,274,2
RCD-V_5_4-148-2,773,16,3
RCD-V_5_4-148-2,631,45,4
RCD-V_5_4-148-3,671,549,1
RCD-V_5_4-148-3,698,315,2
RCD-V_5_4-148-3,673,73,3
RCD-V_5_4-148-3,591,41,4
RCD-V_5_4-148-5,763,868,1
RCD-V_5_4-148-5,827,467,2
RCD-V_5_4-148-5,890,39,3
RCD-V_5_4-148-5,679,41,4
RCD-V_5_4-180,631,636,1
RCD-V_5_4-180,644,322,2
RCD-V_5_4-180,664,10,3
RCD-V_5_4-180,552,56,4
RCD-V_5_4-417-2,638,508,1
RCD-V_5_4-417-2,695,260,2
RCD-V_5_4-417-2,737,4,3
RCD-V_5_4-417-2,618,70,4
RCD-V_5_4-911,616,607,1
RCD-V_5_4-911,635,338,2
RCD-V_5_4-911,735,56,3
RCD-V_5_4-911,612,8,4
RCD-V_5_4-911-2,654,513,1
RCD-V_5_4-911-2,725,256,2
RCD-V_5_4-911-2,781,20,3
RCD-V_5_4-911-2,637,79,4
RCD-V_5_4-911-5,660,509,1
RCD-V_5_4-911-5,756,267,2
RCD-V_5_4-911-5,771,10,3
RCD-V_5_4-911-5,637,75,4
RCD-V_5_90-6484,635,519,1
RCD-V_5_90-6484,687,273,2
RCD-V_5_90-6484,648,33,3
RCD-V_5_90-6484,573,58,4
RPMS-11251-1,680,530,1
RPMS-11251-1,693,288,2
RPMS-11251-1,678,57,3
RPMS-11251-1,587,16,4
RPMS-11257-1,600,495,1
RPMS-11257-1,686,238,2
RPMS-11257-1,770,7,3
RPMS-11257-1,619,7,4
RPMS-11262-1,599,852,1
RPMS-11262-1,739,508,2
RPMS-11262-1,851,167,3
RPMS-11262-1,667,207,4
RPMS-12929-1,649,500,1
RPMS-12929-1,721,260,2
RPMS-12929-1,777,14,3
RPMS-12929-1,628,87,4
RPMS-136-1,771,603,1
RPMS-136-1,822,329,2
RPMS-136-1,822,39,3
RPMS-136-1,647,14,4
RPMS-1449-1,660,513,1
RPMS-1449-1,723,271,2
RPMS-1449-1,719,16,3
RPMS-1449-1,606,22,4
RPMS-14625-1,647,519,1
RPMS-14625-1,683,279,2
RPMS-14625-1,704,39,3
RPMS-14625-1,563,22,4
RPMS-148-1,699,532,1
RPMS-148-1,753,286,2
RPMS-148-1,796,33,3
RPMS-148-1,630,50,4
RPMS-1868-1,716,549,1
RPMS-1868-1,768,305,2
RPMS-1868-1,758,46,3
RPMS-1868-1,622,42,4
RPMS-20347-1,617,500,1
RPMS-20347-1,679,261,2
RPMS-20347-1,699,5,3
RPMS-20347-1,589,61,4
RPMS-20749-1,773,1000,1
RPMS-20749-1,833,512,2
RPMS-20749-1,833,11,3
RPMS-20749-1,660,39,4
RPMS-2083-1,736,549,1
RPMS-2083-1,833,314,2
RPMS-2083-1,805,68,3
RPMS-2083-1,632,72,4
RPMS-20851-1,738,705,1
RPMS-20851-1,779,363,2
RPMS-20851-1,777,9,3
RPMS-20851-1,634,44,4
RPMS-20878-1,690,534,1
RPMS-20878-1,755,286,2
RPMS-20878-1,783,29,3
RPMS-20878-1,652,83,4
RPMS-20899-1,619,504,1
RPMS-20899-1,667,264,2
RPMS-20899-1,717,7,3
RPMS-20899-1,606,46,4
RPMS-21178-1,667,513,1
RPMS-21178-1,727,277,2
RPMS-21178-1,768,11,3
RPMS-21178-1,617,7,4
RPMS-2126-1,745,608,1
RPMS-2126-1,819,335,2
RPMS-2126-1,825,50,3
RPMS-2126-1,652,26,4
RPMS-21357-1,703,540,1
RPMS-21357-1,775,303,2
RPMS-21357-1,809,52,3
RPMS-21357-1,634,33,4
RPMS-2136-1,650,601,1
RPMS-2136-1,711,330,2
RPMS-2136-1,734,24,3
RPMS-2136-1,596,27,4
RPMS-21690-1,686,572,1
RPMS-21690-1,715,327,2
RPMS-21690-1,639,11,3
RPMS-21690-1,582,21,4
RPMS-2247-1,665,510,1
RPMS-2247-1,693,255,2
RPMS-2247-1,671,5,3
RPMS-2247-1,582,57,4
RPMS-23723-1,658,528,1
RPMS-23723-1,708,303,2
RPMS-23723-1,745,55,3
RPMS-23723-1,613,70,4
RPMS-24067-1,611,618,1
RPMS-24067-1,644,347,2
RPMS-24067-1,682,54,3
RPMS-24067-1,583,65,4
RPMS-2420-1,688,528,1
RPMS-2420-1,749,256,2
RPMS-2420-1,704,18,3
RPMS-2420-1,582,16,4
RPMS-24310-1,727,530,1
RPMS-24310-1,781,290,2
RPMS-24310-1,842,37,3
RPMS-24310-1,665,44,4
RPMS-24393-1,751,584,1
RPMS-24393-1,827,310,2
RPMS-24393-1,825,13,3
RPMS-24393-1,641,31,4
RPMS-24639-1,645,707,1
RPMS-24639-1,730,359,2
RPMS-24639-1,701,14,3
RPMS-24639-1,583,50,4
RPMS-24716-1,697,685,1
RPMS-24716-1,820,378,2
RPMS-24716-1,863,61,3
RPMS-24716-1,675,22,4
RPMS-250-1,652,508,1
RPMS-250-1,712,257,2
RPMS-250-1,755,14,3
RPMS-250-1,617,65,4
RPMS-25817-1,736,536,1
RPMS-25817-1,777,303,2
RPMS-25817-1,717,65,3
RPMS-25817-1,589,50,4
RPMS-27207-1,619,500,1
RPMS-27207-1,676,256,2
RPMS-27207-1,704,24,3
RPMS-27207-1,606,20,4
RPMS-27242-1,606,517,1
RPMS-27242-1,653,273,2
RPMS-27242-1,684,27,3
RPMS-27242-1,582,72,4
RPMS-27255-1,651,824,1
RPMS-27255-1,716,446,2
RPMS-27255-1,763,63,3
RPMS-27255-1,621,11,4
RPMS-27346-1,622,515,1
RPMS-27346-1,648,262,2
RPMS-27346-1,667,5,3
RPMS-27346-1,587,87,4
RPMS-27729-1,630,521,1
RPMS-27729-1,703,290,2
RPMS-27729-1,701,42,3
RPMS-27729-1,604,109,4
RPMS-27739-1,637,648,1
RPMS-27739-1,694,339,2
RPMS-27739-1,742,5,3
RPMS-27739-1,617,61,4
RPMS-27784-1,639,653,1
RPMS-27784-1,714,364,2
RPMS-27784-1,745,42,3
RPMS-27784-1,611,72,4
RPMS-29411-1,637,506,1
RPMS-29411-1,669,247,2
RPMS-29411-1,609,13,3
RPMS-29411-1,537,40,4
RPMS-29414-1,634,510,1
RPMS-29414-1,723,268,2
RPMS-29414-1,781,20,3
RPMS-29414-1,598,42,4
RPMS-29591-1,617,508,1
RPMS-29591-1,637,266,2
RPMS-29591-1,671,13,3
RPMS-29591-1,582,46,4
RPMS-29788-1,671,515,1
RPMS-29788-1,706,268,2
RPMS-29788-1,719,11,3
RPMS-29788-1,606,40,4
RPMS-29833-1,609,644,1
RPMS-29833-1,701,346,2
RPMS-29833-1,736,42,3
RPMS-29833-1,547,86,4
RPMS-30359-1,639,513,1
RPMS-30359-1,684,270,2
RPMS-30359-1,699,11,3
RPMS-30359-1,589,13,4
RPMS-35571-1,619,512,1
RPMS-35571-1,658,269,2
RPMS-35571-1,706,24,3
RPMS-35571-1,589,16,4
RPMS-3816-1,606,543,1
RPMS-3816-1,652,303,2
RPMS-3816-1,710,44,3
RPMS-3816-1,604,20,4
RPMS-3831-1,652,579,1
RPMS-3831-1,711,321,2
RPMS-3831-1,768,11,3
RPMS-3831-1,624,46,4
RPMS-4067-1,695,502,1
RPMS-4067-1,736,242,2
RPMS-4067-1,691,5,3
RPMS-4067-1,587,46,4
RPMS-4073-1,663,510,1
RPMS-4073-1,721,272,2
RPMS-4073-1,745,14,3
RPMS-4073-1,621,42,4
RPMS-4074-1,613,500,1
RPMS-4074-1,637,256,2
RPMS-4074-1,624,9,3
RPMS-4074-1,548,48,4
RPMS-4104-1,788,725,1
RPMS-4104-1,830,402,2
RPMS-4104-1,760,76,3
RPMS-4104-1,642,27,4
RPMS-42454-1,624,519,1
RPMS-42454-1,667,275,2
RPMS-42454-1,656,26,3
RPMS-42454-1,574,35,4
RPMS-4295-1,636,506,1
RPMS-4295-1,675,255,2
RPMS-4295-1,686,7,3
RPMS-4295-1,595,29,4
RPMS-5432-2,762,938,1
RPMS-5432-2,847,492,2
RPMS-5432-2,913,33,3
RPMS-5432-2,691,48,4
RPMS-5436-1,807,927,1
RPMS-5436-1,861,482,2
RPMS-5436-1,853,42,3
RPMS-5436-1,662,11,4
RPMS-5451-1,634,551,1
RPMS-5451-1,686,316,2
RPMS-5451-1,796,104,3
RPMS-5451-1,643,63,4
RPMS-5458-1,719,540,1
RPMS-5458-1,744,288,2
RPMS-5458-1,721,42,3
RPMS-5458-1,593,13,4
RPMS-5468-1,697,517,1
RPMS-5468-1,717,279,2
RPMS-5468-1,734,13,3
RPMS-5468-1,615,61,4
RPMS-5477-1,624,558,1
RPMS-5477-1,664,330,2
RPMS-5477-1,710,91,3
RPMS-5477-1,595,98,4
RPMS-5480-1,725,566,1
RPMS-5480-1,752,323,2
RPMS-5480-1,792,98,3
RPMS-5480-1,662,33,4
RPMS-5481-1,611,729,1
RPMS-5481-1,680,393,2
RPMS-5481-1,766,40,3
RPMS-5481-1,595,14,4
RPMS-5488-1,637,484,1
RPMS-5488-1,652,253,2
RPMS-5488-1,682,7,3
RPMS-5488-1,578,59,4
RPMS-5489-1,613,672,1
RPMS-5489-1,648,343,2
RPMS-5489-1,699,7,3
RPMS-5489-1,593,31,4
RPMS-5555-1,626,515,1
RPMS-5555-1,641,272,2
RPMS-5555-1,641,27,3
RPMS-5555-1,559,9,4
RPMS-5555-3,732,545,1
RPMS-5555-3,774,310,2
RPMS-5555-3,822,78,3
RPMS-5555-3,654,24,4
RPMS-5563-1,747,685,1
RPMS-5563-1,780,355,2
RPMS-5563-1,825,7,3
RPMS-5563-1,663,89,4
RPMS-5575-1,636,528,1
RPMS-5575-1,673,309,2
RPMS-5575-1,729,59,3
RPMS-5575-1,617,27,4
RPMS-5581-1,691,517,1
RPMS-5581-1,751,271,2
RPMS-5581-1,753,5,3
RPMS-5581-1,621,42,4
RPMS-5584-1,684,586,1
RPMS-5584-1,729,316,2
RPMS-5584-1,714,22,3
RPMS-5584-1,595,20,4
RPMS-5586-1,633,365,1
RPMS-5586-1,693,182,2
RPMS-5586-1,695,9,3
RPMS-5586-1,586,14,4
RPMS-5592-1,734,515,1
RPMS-5592-1,735,255,2
RPMS-5592-1,658,16,3
RPMS-5592-1,550,13,4
RPMS-5608-1,678,530,1
RPMS-5608-1,739,292,2
RPMS-5608-1,768,29,3
RPMS-5608-1,622,63,4
RPMS-5609-2,600,515,1
RPMS-5609-2,615,257,2
RPMS-5609-2,621,9,3
RPMS-5609-2,539,14,4
RPMS-5609-5,750,549,1
RPMS-5609-5,785,317,2
RPMS-5609-5,815,81,3
RPMS-5609-5,658,8,4
RPMS-5615-1,712,567,1
RPMS-5615-1,775,324,2
RPMS-5615-1,770,72,3
RPMS-5615-1,593,9,4
RPMS-5617-1,663,698,1
RPMS-5617-1,732,353,2
RPMS-5617-1,723,13,3
RPMS-5617-1,546,7,4
RPMS-5619-1,645,538,1
RPMS-5619-1,675,310,2
RPMS-5619-1,740,78,3
RPMS-5619-1,624,39,4
RPMS-5620-1,816,599,1
RPMS-5620-1,727,303,2
RPMS-5620-1,693,33,3
RPMS-5620-1,554,65,4
RPMS-5622-1,693,489,1
RPMS-5622-1,699,258,2
RPMS-5622-1,697,14,3
RPMS-5622-1,596,52,4
RPMS-5634-1,680,502,1
RPMS-5634-1,688,256,2
RPMS-5634-1,656,7,3
RPMS-5634-1,557,20,4
RPMS-5638-1,730,525,1
RPMS-5638-1,790,273,2
RPMS-5638-1,753,22,3
RPMS-5638-1,619,35,4
RPMS-5644-1,704,664,1
RPMS-5644-1,762,346,2
RPMS-5644-1,803,16,3
RPMS-5644-1,656,55,4
RPMS-5646-1,675,510,1
RPMS-5646-1,700,269,2
RPMS-5646-1,675,22,3
RPMS-5646-1,548,9,4
RPMS-5661-1,690,508,1
RPMS-5661-1,697,255,2
RPMS-5661-1,682,14,3
RPMS-5661-1,557,57,4
RPMS-5669-1,622,508,1
RPMS-5669-1,683,260,2
RPMS-5669-1,723,13,3
RPMS-5669-1,606,50,4
RPMS-5675-1,598,556,1
RPMS-5675-1,669,340,2
RPMS-5675-1,745,111,3
RPMS-5675-1,613,100,4
RPMS-5677-1,667,502,1
RPMS-5677-1,676,261,2
RPMS-5677-1,667,9,3
RPMS-5677-1,580,48,4
RPMS-5681-1,703,502,1
RPMS-5681-1,721,253,2
RPMS-5681-1,686,5,3
RPMS-5681-1,569,27,4
RPMS-5681-2,657,546,1
RPMS-5681-2,709,309,2
RPMS-5681-2,733,64,3
RPMS-5681-2,622,22,4
RPMS-5684-1,668,510,1
RPMS-5684-1,695,260,2
RPMS-5684-1,700,12,3
RPMS-5684-1,594,49,4
RPMS-5685-1,738,512,1
RPMS-5685-1,768,258,2
RPMS-5685-1,762,3,3
RPMS-5685-1,625,71,4
RPMS-5945-1,753,518,1
RPMS-5945-1,756,271,2
RPMS-5945-1,736,18,3
RPMS-5945-1,605,28,4
RPMS-5952-1,756,544,1
RPMS-5952-1,820,313,2
RPMS-5952-1,730,6,3
RPMS-5952-1,636,119,4
RPMS-5975-2,707,656,1
RPMS-5975-2,771,338,2
RPMS-5975-2,795,12,3
RPMS-5975-2,617,27,4
RPMS-5975-3,578,529,1
RPMS-5975-3,610,301,2
RPMS-5975-3,622,59,3
RPMS-5975-3,563,37,4
RPMS-5982-1,635,508,1
RPMS-5982-1,653,263,2
RPMS-5982-1,673,8,3
RPMS-5982-1,582,32,4
RPMS-5983-1,732,542,1
RPMS-5983-1,789,279,2
RPMS-5983-1,849,19,3
RPMS-5983-1,671,28,4
RPMS-5987-1,601,497,1
RPMS-5987-1,613,256,2
RPMS-5987-1,611,4,3
RPMS-5987-1,546,47,4
RPMS-6029-1,742,902,1
RPMS-6029-1,829,466,2
RPMS-6029-1,896,16,3
RPMS-6029-1,676,70,4
RPMS-6043-1,695,527,1
RPMS-6043-1,739,272,2
RPMS-6043-1,716,28,3
RPMS-6043-1,603,61,4
RPMS-6045-1,690,508,1
RPMS-6045-1,739,261,2
RPMS-6045-1,736,16,3
RPMS-6045-1,606,42,4
RPMS-605-1,665,518,1
RPMS-605-1,714,265,2
RPMS-605-1,735,10,3
RPMS-605-1,619,10,4
RPMS-6053-2,687,519,1
RPMS-6053-2,779,288,2
RPMS-6053-2,794,43,3
RPMS-6053-2,632,60,4
RPMS-6068-1,669,521,1
RPMS-6068-1,714,269,2
RPMS-6068-1,769,11,3
RPMS-6068-1,630,42,4
RPMS-6137-1,688,576,1
RPMS-6137-1,718,312,2
RPMS-6137-1,747,7,3
RPMS-6137-1,620,31,4
RPMS-6236-1,759,629,1
RPMS-6236-1,796,320,2
RPMS-6236-1,747,18,3
RPMS-6236-1,610,18,4
RPMS-6247-1,618,512,1
RPMS-6247-1,647,268,2
RPMS-6247-1,648,9,3
RPMS-6247-1,566,11,4
RPMS-6267-1,685,530,1
RPMS-6267-1,759,286,2
RPMS-6267-1,744,36,3
RPMS-6267-1,623,11,4
RPMS-628-1,638,505,1
RPMS-628-1,677,261,2
RPMS-628-1,673,10,3
RPMS-628-1,583,86,4
RPMS-6337-1,735,810,1
RPMS-6337-1,811,411,2
RPMS-6337-1,857,13,3
RPMS-6337-1,685,80,4
RPMS-6339-1,781,566,1
RPMS-6339-1,776,340,2
RPMS-6339-1,753,98,3
RPMS-6339-1,619,81,4
RPMS-6348-1,675,507,1
RPMS-6348-1,719,259,2
RPMS-6348-1,735,6,3
RPMS-6348-1,601,81,4
RPMS-6358-2,785,546,1
RPMS-6358-2,799,300,2
RPMS-6358-2,746,61,3
RPMS-6358-2,612,24,4
RPMS-6366-1,722,495,1
RPMS-6366-1,690,258,2
RPMS-6366-1,642,7,3
RPMS-6366-1,567,90,4
RPMS-6368-1,665,512,1
RPMS-6368-1,696,257,2
RPMS-6368-1,629,11,3
RPMS-6368-1,569,27,4
RPMS-6370-1,630,515,1
RPMS-6370-1,668,277,2
RPMS-6370-1,677,45,3
RPMS-6370-1,583,27,4
RPMS-6375-1,719,509,1
RPMS-6375-1,739,256,2
RPMS-6375-1,726,3,3
RPMS-6375-1,606,40,4
RPMS-6379-1,709,511,1
RPMS-6379-1,758,264,2
RPMS-6379-1,807,11,3
RPMS-6379-1,639,28,4
RPMS-6380-1,721,500,1
RPMS-6380-1,738,240,2
RPMS-6380-1,722,4,3
RPMS-6380-1,614,70,4
RPMS-6395-1,652,511,1
RPMS-6395-1,715,269,2
RPMS-6395-1,739,13,3
RPMS-6395-1,625,67,4
RPMS-6444-3,726,703,1
RPMS-6444-3,838,370,2
RPMS-6444-3,910,10,3
RPMS-6444-3,706,89,4
RPMS-6448-1,709,664,1
RPMS-6448-1,769,331,2
RPMS-6448-1,726,6,3
RPMS-6448-1,587,82,4
RPMS-6453-1,696,550,1
RPMS-6453-1,726,319,2
RPMS-6453-1,753,73,3
RPMS-6453-1,634,17,4
RPMS-6456-1,744,637,1
RPMS-6456-1,811,337,2
RPMS-6456-1,851,7,3
RPMS-6456-1,673,43,4
RPMS-6464-2,893,881,1
RPMS-6464-2,920,436,2
RPMS-6464-2,866,7,3
RPMS-6464-2,710,109,4
RPMS-6465-1,664,609,1
RPMS-6465-1,695,320,2
RPMS-6465-1,730,18,3
RPMS-6465-1,602,45,4
RPMS-6467-1,695,501,1
RPMS-6467-1,718,255,2
RPMS-6467-1,709,6,3
RPMS-6467-1,591,41,4
RPMS-6472-1,728,509,1
RPMS-6472-1,740,257,2
RPMS-6472-1,735,6,3
RPMS-6472-1,605,38,4
RPMS-6474-1,702,511,1
RPMS-6474-1,781,264,2
RPMS-6474-1,772,10,3
RPMS-6474-1,629,60,4
RPMS-6478-1,801,500,1
RPMS-6478-1,836,232,2
RPMS-6478-1,715,6,3
RPMS-6478-1,584,55,4
RPMS-6483-1,738,608,1
RPMS-6483-1,805,319,2
RPMS-6483-1,773,18,3
RPMS-6483-1,618,40,4
RPMS-6484-1,676,522,1
RPMS-6484-1,686,262,2
RPMS-6484-1,685,3,3
RPMS-6484-1,580,26,4
RPMS-6492-1,679,504,1
RPMS-6492-1,718,253,2
